Timestamp,Albedo
2017-08-25,0.445109032
2017-08-26,0.459316384
2017-08-27,0.501854188
2017-08-28,0.620036536
2017-08-29,0.786185922
2017-08-30,0.703230583
2017-08-31,0.640316882
2017-09-01,0.581185129
2017-09-02,0.611315604
2017-09-03,0.652464044
2017-09-04,0.801070027
2017-09-05,0.783326028
2017-09-06,0.776122257
2017-09-07,0.88899991
2017-09-08,0.725582885
2017-09-09,0.715637671
2017-09-10,0.667904606
2017-09-11,0.663425865
2017-09-12,0.67850393
2017-09-13,0.745118047
2017-09-14,0.636131453
2017-09-15,0.826830381
2017-09-16,0.833711239
2017-09-17,0.826112605
2017-09-18,0.752192354
2017-09-19,0.729158967
2017-09-20,0.670995878
2017-09-21,0.675122713
2017-09-22,0.654382171
2017-09-23,0.625774226
2017-09-24,0.631520414
2017-09-25,0.600748663
2017-09-26,0.573413989
2017-09-27,0.571231054
2017-09-28,0.50119275
2017-09-29,0.44968256
2017-09-30,0.403431891
2017-10-01,0.392693686
2017-10-02,0.374098115
2017-10-03,0.369209039
2017-10-04,0.386135517
2017-10-05,0.387780963
2017-10-06,0.429342166
2017-10-07,0.416706569
2017-10-08,0.414226642
2017-10-09,0.457170448
2017-10-10,0.451192877
2017-10-11,0.48312433
2017-10-12,0.558273942
2017-10-13,0.680468305
2017-10-14,0.720583685
2017-10-15,0.834350797
2017-10-16,0.969104936
2017-10-17,0.80293167
