date,MCD43A3,MOD09GA,MOD10A1,AWS,glacier_fraction_MCD43A3,glacier_fraction_MOD09GA,glacier_fraction_MOD10A1,glacier_fraction,solar_zenith_MCD43A3,solar_zenith_MOD09GA,solar_zenith_MOD10A1,solar_zenith,ndsi_MCD43A3,ndsi_MOD09GA,ndsi_MOD10A1,ndsi,pixel_id_MCD43A3,pixel_id_MOD09GA,pixel_id_MOD10A1,pixel_id
2014-09-23,0.3974479166666667,0.5156347212175262,0.6252112676056338,0.581666768,0.8961750000000315,0.9125260273972208,0.9268563380281736,0.8961750000000315,-999.0,34.09260273972603,-999.0,34.09260273972603,-999.0,0.531392854533721,5733.070422535211,0.531392854533721,25322026397.0,25322026397.0,25323026396.0,25322026397.0
2014-09-24,0.3960549450549451,0.5006324519979082,0.4633333333333334,0.574546806,0.8924527472527589,0.9233090909090828,0.939053763440882,0.8924527472527589,-999.0,25.225363636363635,-999.0,25.225363636363635,-999.0,0.6190007352212106,6905.634408602151,0.6190007352212106,25322026397.0,25322026397.0,25324026401.0,25322026397.0
2014-09-25,0.40938297872340423,0.4672548215206928,0.6661538461538462,0.549458498,0.8965361702127794,0.9103555555555031,0.9553538461539234,0.8965361702127794,-999.0,35.98098765432099,-999.0,35.98098765432099,-999.0,0.29221826038218657,7214.358974358975,0.29221826038218657,25322026397.0,25322026397.0,25324026396.0,25322026397.0
2014-09-26,0.4102065217391304,0.5446470584221571,0.5377000000000001,0.510357681,0.9037130434782622,0.9343610619469419,0.9531519999999578,0.9037130434782622,-999.0,26.44053097345133,-999.0,26.44053097345133,-999.0,0.7318003701388525,7692.89,0.7318003701388525,25322026397.0,25322026397.0,25324026399.0,25322026397.0
2014-09-27,0.41304347826086957,0.406247443815661,0.4429861111111111,0.632011106,0.9094652173912984,0.9375692307692685,0.9454388888889595,0.9094652173912984,-999.0,18.042884615384615,-999.0,18.042884615384615,-999.0,0.4460074679196592,4969.027777777777,0.4460074679196592,25322026397.0,25322026397.0,25324026394.0,25322026397.0
2014-09-28,0.41184444444444446,,,0.915071048,0.9091555555555331,,,0.9091555555555331,-999.0,,,,-999.0,,,,25322026398.0,,,25322026398.0
2014-09-29,0.3911315789473684,,,0.842371961,0.8939789473684222,,,0.8939789473684222,-999.0,,,,-999.0,,,,25322026397.0,,,25322026397.0
2014-09-30,0.39706060606060606,0.6713330258456205,0.7254347826086958,0.745273941,0.8928484848484841,0.921192857142841,0.9031391304348272,0.8928484848484841,-999.0,30.674464285714286,-999.0,30.674464285714286,-999.0,0.646247198080385,6519.282608695652,0.646247198080385,25322026397.0,25322026397.0,25322026397.0,25322026397.0
2014-10-01,,,0.56,0.811943895,,,0.5672000000008409,0.5672000000008409,,,-999.0,,,,6657.0,6657.0,,,25334026397.0,25334026397.0
2014-10-02,,,0.7792079207920792,0.833364357,,,0.930126732673216,0.930126732673216,,,-999.0,,,,6836.3564356435645,6836.3564356435645,,,25322026400.0,25322026400.0
2014-10-07,,,0.771764705882353,0.859596602,,,0.914823529411732,0.914823529411732,,,-999.0,,,,5921.941176470588,5921.941176470588,,,25329026399.0,25329026399.0
2014-10-08,,,0.5543333333333333,0.790002664,,,0.8982133333333022,0.8982133333333022,,,-999.0,,,,6574.0,6574.0,,,25324026402.0,25324026402.0
2014-10-11,,,0.7638095238095237,0.775072829,,,0.965623809523732,0.965623809523732,,,-999.0,,,,7098.428571428572,7098.428571428572,,,25323026397.0,25323026397.0
2014-10-12,,,0.55,0.765048684,,,0.7612000000005991,0.7612000000005991,,,-999.0,,,,6820.0,6820.0,,,25322026397.0,25322026397.0
2014-10-13,,,0.5704444444444445,0.703095022,,,0.9400177777778131,0.9400177777778131,,,-999.0,,,,5712.944444444444,5712.944444444444,,,25325026396.0,25325026396.0
2014-10-14,,,0.61864,0.714774106,,,0.9552544000000168,0.9552544000000168,,,-999.0,,,,7608.64,7608.64,,,25322026397.0,25322026397.0
2014-10-15,,,0.5645205479452055,0.676320034,,,0.9477835616438217,0.9477835616438217,,,-999.0,,,,7752.91095890411,7752.91095890411,,,25322026400.0,25322026400.0
2014-10-16,,,0.6478787878787878,0.667430129,,,0.9533848484848478,0.9533848484848478,,,-999.0,,,,7691.424242424242,7691.424242424242,,,25322026400.0,25322026400.0
2014-10-17,,,0.5528859060402684,0.677880194,,,0.9656590604026717,0.9656590604026717,,,-999.0,,,,8204.134228187919,8204.134228187919,,,25322026398.0,25322026398.0
2014-10-18,,,0.6652439024390243,0.646712003,,,0.972009756097548,0.972009756097548,,,-999.0,,,,7737.329268292683,7737.329268292683,,,25329026402.0,25329026402.0
2014-10-23,,,0.6728000000000001,0.679381341,,,0.9757600000000072,0.9757600000000072,,,-999.0,,,,7540.21,7540.21,,,25323026398.0,25323026398.0
2014-10-24,,,0.5575,0.620405916,,,0.9629717948718141,0.9629717948718141,,,-999.0,,,,7838.878205128205,7838.878205128205,,,25323026396.0,25323026396.0
2014-10-27,,,0.7652777777777778,0.549039276,,,0.9961333333333501,0.9961333333333501,,,-999.0,,,,7904.194444444444,7904.194444444444,,,25330026406.0,25330026406.0
2014-10-28,,,0.5356589147286822,0.515141523,,,0.9731162790697434,0.9731162790697434,,,-999.0,,,,8316.162790697674,8316.162790697674,,,25324026398.0,25324026398.0
2014-10-30,,,0.569126213592233,0.512214866,,,0.9879572815533963,0.9879572815533963,,,-999.0,,,,8306.097087378641,8306.097087378641,,,25324026400.0,25324026400.0
2014-10-31,,,0.43350000000000005,0.508931845,,,0.9599400000000096,0.9599400000000096,,,-999.0,,,,7641.75,7641.75,,,25324026396.0,25324026396.0
2015-05-01,,,0.7344736842105263,0.810060457,,,0.8944631578946701,0.8944631578946701,,,-999.0,,,,7913.3421052631575,7913.3421052631575,,,25322026400.0,25322026400.0
2015-05-02,,,0.6642857142857144,0.765288801,,,0.8743428571429473,0.8743428571429473,,,-999.0,,,,8054.178571428572,8054.178571428572,,,25322026397.0,25322026397.0
2015-05-03,,,0.7210526315789474,0.747455686,,,0.8585473684207432,0.8585473684207432,,,-999.0,,,,8522.368421052632,8522.368421052632,,,25322026397.0,25322026397.0
2015-05-04,,,0.7018181818181819,0.764826914,,,0.9037636363635305,0.9037636363635305,,,-999.0,,,,8452.568181818182,8452.568181818182,,,25323026401.0,25323026401.0
2015-05-05,,,0.7696825396825397,0.789478284,,,0.9088253968252842,0.9088253968252842,,,-999.0,,,,8485.555555555555,8485.555555555555,,,25322026397.0,25322026397.0
2015-05-06,,,0.5700000000000001,0.845016047,,,0.2088000000004264,0.2088000000004264,,,-999.0,,,,7524.0,7524.0,,,25331026394.0,25331026394.0
2015-05-07,,,0.7903030303030304,0.846493357,,,0.9200969696969787,0.9200969696969787,,,-999.0,,,,6829.787878787879,6829.787878787879,,,25322026397.0,25322026397.0
2015-05-08,,,0.6433333333333333,0.871468624,,,0.8169999999997596,0.8169999999997596,,,-999.0,,,,6595.666666666667,6595.666666666667,,,25324026403.0,25324026403.0
2015-05-09,,,0.6865,0.793117168,,,0.9439799999998899,0.9439799999998899,,,-999.0,,,,7506.75,7506.75,,,25323026399.0,25323026399.0
2015-05-10,,,0.6794444444444445,0.789833188,,,0.8711555555554937,0.8711555555554937,,,-999.0,,,,8406.388888888889,8406.388888888889,,,25322026398.0,25322026398.0
2015-05-11,,,0.42807692307692313,0.784728538,,,0.8556307692308608,0.8556307692308608,,,-999.0,,,,6587.346153846154,6587.346153846154,,,25322026397.0,25322026397.0
