date,MCD43A3,MOD09GA,MOD10A1,AWS,glacier_fraction_MCD43A3,glacier_fraction_MOD09GA,glacier_fraction_MOD10A1,glacier_fraction,solar_zenith_MCD43A3,solar_zenith_MOD09GA,solar_zenith_MOD10A1,solar_zenith,ndsi_MCD43A3,ndsi_MOD09GA,ndsi_MOD10A1,ndsi,pixel_id_MCD43A3,pixel_id_MOD09GA,pixel_id_MOD10A1,pixel_id
2016-08-31,,0.2267008896876188,,0.258378981276829,,0.9692000000002198,,0.9692000000002198,,45.14,,45.14,,0.577319587628866,,0.577319587628866,,9073025950.0,,9073025950.0
2016-09-01,,0.1602590300444045,,0.267630828524435,,0.9692000000002198,,0.9692000000002198,,44.37,,44.37,,0.100231303006939,,0.100231303006939,,9073025950.0,,9073025950.0
2016-09-07,,0.5804395680221442,,0.360277410932956,,0.6586666666677538,,0.6586666666677538,,47.51,,47.51,,0.4620855937311633,,0.4620855937311633,,9075025945.0,,9075025945.0
2016-09-08,,0.4460795697401516,,0.528011977231215,,0.9692000000002198,,0.9692000000002198,,51.45,,51.45,,0.3182119644515188,,0.3182119644515188,,9073025950.0,,9073025950.0
2016-09-12,,0.4646145263708171,0.43,0.781278452429302,,0.8139333333339868,0.9692000000002198,0.8139333333339868,,48.735,-999.0,48.735,,0.7870077634658988,7497.0,0.7870077634658988,,9073025950.0,9073025950.0,9073025950.0
2016-09-13,,0.13145490492050085,0.33,0.688414096814954,,0.8139333333339868,0.9692000000002198,0.8139333333339868,,51.66,-999.0,51.66,,0.5555849663763781,7100.0,0.5555849663763781,,9073025950.0,9073025950.0,9073025950.0
2016-09-14,,0.2276917296621258,,0.417030659135058,,0.9692000000002198,,0.9692000000002198,,51.16,,51.16,,0.1731731731731731,,0.1731731731731731,,9073025950.0,,9073025950.0
2016-09-15,,0.1392623531491778,0.095,0.26601399014962,,0.8139333333339868,0.8139333333339868,0.8139333333339868,,49.61,-999.0,49.61,,0.3580229927230477,5276.0,0.3580229927230477,,9073025950.0,9073025950.0,9073025950.0
2016-09-16,,0.28374188663961847,,0.246100872766789,,0.8139333333339868,,0.8139333333339868,,51.025000000000006,,51.025000000000006,,0.3760846198121075,,0.3760846198121075,,9073025950.0,,9073025950.0
2016-09-17,0.287,,,0.240139982269506,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-09-18,0.199,,,0.642370554537264,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-09-19,0.2,,,0.576140452098104,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-09-20,0.201,,,0.660479864477549,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-09-21,0.202,0.4308082091587962,,0.674780978311515,0.9692000000002198,0.8139333333339868,,0.9692000000002198,-999.0,52.265,,52.265,-999.0,0.7744162266070842,,0.7744162266070842,9073025950.0,9073025950.0,,9073025950.0
2016-09-22,,0.2249727384633716,,0.604336477695892,,0.8139333333339868,,0.8139333333339868,,55.215,,55.215,,0.6218790577259101,,0.6218790577259101,,9073025950.0,,9073025950.0
2016-09-24,,0.214788155069538,,0.619355523841005,,0.9692000000002198,,0.9692000000002198,,57.72,,57.72,,0.2884054125762802,,0.2884054125762802,,9073025950.0,,9073025950.0
2016-09-26,,0.19636150470419061,0.2225,0.29196672679902,,0.8139333333339868,0.8139333333339868,0.8139333333339868,,53.88,-999.0,53.88,,0.7348009885353463,7139.5,0.7348009885353463,,9073025950.0,9073025950.0,9073025950.0
2016-09-27,,0.39617328919309425,,0.310715915688514,,0.8139333333339868,,0.8139333333339868,,55.905,,55.905,,0.24991527448466555,,0.24991527448466555,,9073025950.0,,9073025950.0
2016-09-28,,0.264007089225177,0.11,0.45236497901833,,0.9692000000002198,0.8139333333339868,0.9692000000002198,,54.8,-999.0,54.8,,0.80065717415115,8211.0,0.80065717415115,,9073025950.0,9073025950.0,9073025950.0
2017-06-18,0.285,,,0.368483713753492,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2017-06-19,0.257,,,0.312589051022058,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2017-06-20,0.255,,,0.248017112256186,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2017-06-21,0.241,,,0.669399240970356,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2017-06-22,0.236,,,0.567170978578383,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2017-06-23,0.218,,,0.340979404357129,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2017-06-24,0.219,0.32217453208188507,,0.319206322205511,0.9692000000002198,0.8139333333339868,,0.9692000000002198,-999.0,31.32,,31.32,-999.0,0.7177598060967967,,0.7177598060967967,9073025950.0,9073025950.0,,9073025950.0
